id_lokalId;husnummer;jordstykke;byg021BygningensAnvendelse;byg038SamletBygningsareal;byg039BygningensSamledeBoligAreal;byg040BygningensSamledeErhvervsAreal;eta022Kælderareal;byg026Opførelsesår;byg027OmTilbygningsår;byg056Varmeinstallation;byg057Opvarmningsmiddel;byg058SupplerendeVarme;byg404Koordinat;byg406Koordinatsystem;status
003b19b1-7e40-4d32-a45d-6b81372e205d;0a3f5090-c82f-32b8-e044-0003ba298018;1493541;120;78;123;;9;1933;;2;7;;POINT(540300.72 6178170.22);5;6
003d4d06-f08e-40cf-a73a-c2a874e20655;0a3f5090-f6fc-32b8-e044-0003ba298018;1496634;120;118;118;;0;1976;;1;;90;POINT(538606.38 6174923.9);5;6
003decb5-6760-4517-86f5-61c73e8abf49;0a3f5090-d36d-32b8-e044-0003ba298018;1497217;120;128;157;;71;1977;;2;7;90;POINT(538850.29 6174504.2);5;6
003f40bc-6541-4784-bdc6-2d9f5ab7d0a5;0a3f508f-4e7b-32b8-e044-0003ba298018;1949118;223;97;;97;0;1975;;2;7;;POINT(513390.43 6189077.7);5;6
00414e8f-bb1a-4f0f-a2ce-dc956be82032;0a3f5090-ebae-32b8-e044-0003ba298018;1500699;120;115;115;;0;1973;;2;7;;POINT(528462.68 6173942.87);5;6
00419ca1-12a0-42e4-83ab-a45cb8c5ccba;0a3f5090-fa36-32b8-e044-0003ba298018;1509442;140;282;260;98;0;1935;1989;1;;;POINT(533528.81 6174446.89);5;6
0042e6d1-ae14-4032-8e00-a35f9433c1a5;0a3f5090-df53-32b8-e044-0003ba298018;1506805;120;185;185;;0;1972;;1;;2;POINT(536504.07 6174967.78);5;6
004456a6-2347-4c29-ba45-f531b0a07e53;0a3f5090-c1d7-32b8-e044-0003ba298018;1502994;120;137;137;;0;1987;;1;;90;POINT(535402.14 6169928.08);5;6
00018511-9411-4d95-850f-930c998902e3;0a3f508f-4d35-32b8-e044-0003ba298018;1956143;210;559;;559;0;1911;1980;9;;;POINT(513422.13 6197819.13);5;6
0001f025-33a2-4caa-9e4b-ded9f1c6a060;0a3f508e-ea4d-32b8-e044-0003ba298018;1245927;217;24;;24;0;1937;1987;9;;;POINT(520635.38 6174181.18);5;6
0001f06b-d0d7-489d-9087-ca746632b6a9;0a3f5090-cfb3-32b8-e044-0003ba298018;1501765;120;130;210;;0;1906;;2;3;;POINT(532512.13 6171416.76);5;6
0002d8b3-f02b-4e71-afbb-0d0b6f28aa01;0a3f5090-b352-32b8-e044-0003ba298018;1508320;120;62;96;;0;1928;;1;;90;POINT(532171.56 6174329.17);5;6
00061a61-fe8b-480f-bfbc-afd9fa073d61;0a3f508e-df6f-32b8-e044-0003ba298018;1245213;120;188;181;;0;1977;1995;1;;;POINT(524578.03 6173206.18);5;6
0006e460-3780-47e6-996c-234b27a4d381;0a3f508e-ee64-32b8-e044-0003ba298018;1250265;120;147;211;;0;1906;1998;2;4;;POINT(521315.55 6167973.19);5;6
0007a82a-53ed-4385-8ac0-0f16586e4b92;0a3f508e-eeac-32b8-e044-0003ba298018;1250135;212;349;;349;0;1953;;9;;;POINT(513537.52 6166189.9);5;6
00083a2b-88de-4f6f-b356-8ef0366b84c4;0a3f5090-b6d8-32b8-e044-0003ba298018;2635609;120;135;239;;0;2009;;5;1;80;POINT(540575.89 6177885.61);5;6
000846c0-433a-47f8-ade7-cbcf511686f0;0a3f508e-d835-32b8-e044-0003ba298018;1245568;212;987;;987;0;2002;;9;;;POINT(521224.13 6173038.41);5;6
000b391a-c77f-4dfd-bca0-aae5184750c4;0a3f508f-de5b-32b8-e044-0003ba298018;1402599;110;420;370;50;0;1856;;2;6;;POINT(526598.94 6182852.97);5;6
000cc0f4-afec-441c-a277-fd23851f708f;0a3f508e-cf6d-32b8-e044-0003ba298018;2244829;120;117;215;;0;;;2;4;;POINT(543119.95 6168299.54);5;9
000cd048-394f-40eb-bf0f-1079b54de325;0a3f5090-e740-32b8-e044-0003ba298018;1505566;320;770;;845;0;1878;;1;;;POINT(533450.56 6173707.17);5;6
000e8965-efd3-43f7-9c67-8f9e2b3313b1;0a3f508e-bc0d-32b8-e044-0003ba298018;2241099;510;172;172;;0;1969;2005;7;1;2;POINT(546783.15 6166479.66);5;6
000f3fb3-3347-4aab-a735-601b8374252a;0a3f508e-e8fa-32b8-e044-0003ba298018;1250537;120;145;127;;0;1992;;2;7;;POINT(527529.01 6169769.6);5;6
00106fc3-28eb-4e51-ae1c-0f9005e5d4c2;0a3f508f-6389-32b8-e044-0003ba298018;1950833;120;166;166;;0;1977;;1;;;POINT(515097.25 6188736.78);5;6
0010c68f-da2b-4b81-9084-a673dacaaf46;0a3f5090-d5d1-32b8-e044-0003ba298018;1505228;120;135;111;;0;1964;;1;;2;POINT(535057.57 6171424.09);5;6
0010ed56-03fc-4680-8a0c-0dd2cbc75820;0a3f5090-f534-32b8-e044-0003ba298018;1496488;130;102;102;;0;1980;;2;7;;POINT(538453.88 6174989.38);5;6
00155c05-1671-4f5c-873f-5206969201f4;256f6162-6463-4c7b-8706-f905c73b6517;100065761;120;149;149;;0;2017;;1;;;POINT(534196.43 6175578.72);5;6
0017dd9e-7028-46bc-89e5-4d78684c7f9d;0a3f5090-fbeb-32b8-e044-0003ba298018;1503289;120;79;121;;0;1930;;1;;;POINT(535598.67 6170413.93);5;6
001c16c1-06fe-4a6a-ab02-3764be17bb60;0a3f508f-5d42-32b8-e044-0003ba298018;1955336;210;997;;997;0;2007;;9;;90;POINT(504828.11 6183193.3);5;6
001cbd67-db06-448d-ae6e-2775a637c876;0a3f508e-e8b4-32b8-e044-0003ba298018;1247000;210;186;;186;0;1926;;9;;;POINT(516960.61 6167685.97);5;6
001e578c-b2af-49f2-a517-11d27d2ba7cb;32b79ac4-ba28-0587-e044-0003ba298018;2663838;120;251;195;;0;2009;;5;1;4;POINT(541115.71 6165294.72);5;6
001fe37b-7b85-4f93-8cce-c3f2a5a64230;0a3f508f-6650-32b8-e044-0003ba298018;1950938;120;75;124;;0;1949;1981;1;;;POINT(514945.74 6189106.28);5;6
00201165-0ce3-45b9-90a8-796868ad5697;0a3f508e-d992-32b8-e044-0003ba298018;1246343;140;250;377;31;0;1912;1998;2;7;;POINT(519114.28 6174682.41);5;6
00215406-d088-40de-bd1b-6d9f036af5d8;0a3f508f-e215-32b8-e044-0003ba298018;1402028;330;244;;215;0;1887;;9;;;POINT(526687.49 6179427.2);5;6
0021c977-0c93-4a53-836e-9e5db3a94e0c;0a3f5090-c592-32b8-e044-0003ba298018;1497642;120;123;185;;0;1978;;2;7;2;POINT(532122.75 6175832.71);5;6
00231300-3ae6-4741-a8e7-617a65b23b4d;0a3f508e-e402-32b8-e044-0003ba298018;1244619;321;60;;60;0;1000;;1;;;POINT(523956.38 6172789.71);5;6
0023753d-b920-4594-8b4a-e2ad86f32733;0a3f508f-5afc-32b8-e044-0003ba298018;1953753;210;338;;338;0;1977;;9;;;POINT(520699.25 6191443.31);5;6
0028b080-2710-43d1-99f6-edec03abc149;0a3f5090-d697-32b8-e044-0003ba298018;1507720;130;170;170;;0;1981;;1;;;POINT(533758.57 6170595.66);5;6
002a195c-d1f0-43f4-a7d1-b56f35b5348b;0a3f508e-c8bb-32b8-e044-0003ba298018;2246585;210;160;;160;0;1997;;9;;;POINT(537346.02 6163665.38);5;6
002a5e6f-d819-44a0-be58-c30821e8f2e2;ffb0f1cc-d8f7-4c24-b15c-21f41433122e;100003834;130;126;126;;0;2016;;1;;;POINT(540592.47 6165535.76);5;6
002b2b04-fc2f-4c9d-b106-44627dfa3488;d63903b6-03a0-4eb1-a76b-bed86d6ef19c;100166146;120;181;140;;0;2019;;1;;;POINT(531578.25 6175409.29);5;6
002ef83d-e9ad-481b-bedd-cf663a4102ce;0a3f508f-5dc3-32b8-e044-0003ba298018;1957220;110;145;178;;0;1919;;2;3;2;POINT(520852.39 6195973.63);5;6
00329985-587a-4b26-8dfa-f2607de903ce;0a3f508e-e4e1-32b8-e044-0003ba298018;1245364;212;219;;219;0;1880;1975;9;;;POINT(523724.03 6176283.43);5;6
0032f9cb-1cb8-4005-b234-09773105d0e0;0a3f5090-db40-32b8-e044-0003ba298018;1502400;120;205;205;;0;1976;;1;;;POINT(534757.83 6170994.55);5;6
0033942f-2fee-456e-971f-a5b5120ae77f;0a3f5090-c5a4-32b8-e044-0003ba298018;1506956;313;115;;115;0;1987;;2;4;7;POINT(535565.89 6174180.02);5;6
003a6563-882d-4563-b9e7-e619402fbc11;0a3f508e-dc67-32b8-e044-0003ba298018;1248051;120;114;114;;0;1968;;2;7;;POINT(513402.94 6173590.94);5;6
003b19b1-7e40-4d32-a45d-6b81372e205d;0a3f5090-c82f-32b8-e044-0003ba298018;1493541;120;78;123;;9;1933;;2;7;;POINT(540300.72 6178170.22);5;6
003d4d06-f08e-40cf-a73a-c2a874e20655;0a3f5090-f6fc-32b8-e044-0003ba298018;1496634;120;118;118;;0;1976;;1;;90;POINT(538606.38 6174923.9);5;6
003decb5-6760-4517-86f5-61c73e8abf49;0a3f5090-d36d-32b8-e044-0003ba298018;1497217;120;128;157;;71;1977;;2;7;90;POINT(538850.29 6174504.2);5;6
003f40bc-6541-4784-bdc6-2d9f5ab7d0a5;0a3f508f-4e7b-32b8-e044-0003ba298018;1949118;223;97;;97;0;1975;;2;7;;POINT(513390.43 6189077.7);5;6
00414e8f-bb1a-4f0f-a2ce-dc956be82032;0a3f5090-ebae-32b8-e044-0003ba298018;1500699;120;115;115;;0;1973;;2;7;;POINT(528462.68 6173942.87);5;6
00419ca1-12a0-42e4-83ab-a45cb8c5ccba;0a3f5090-fa36-32b8-e044-0003ba298018;1509442;140;282;260;98;0;1935;1989;1;;;POINT(533528.81 6174446.89);5;6
0042e6d1-ae14-4032-8e00-a35f9433c1a5;0a3f5090-df53-32b8-e044-0003ba298018;1506805;120;185;185;;0;1972;;1;;2;POINT(536504.07 6174967.78);5;6
004456a6-2347-4c29-ba45-f531b0a07e53;0a3f5090-c1d7-32b8-e044-0003ba298018;1502994;120;137;137;;0;1987;;1;;90;POINT(535402.14 6169928.08);5;6
